,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,localizations.fr.title,localizations.fr.description,localizations.pt.title,localizations.pt.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
84,H8hHGIJKf3o,2018-05-29 06:04:09+00:00,"['autism', 'autistic', 'autism spectrum', 'autistic spectrum', 'What is Autism?', 'What is Autism', 'autistic pride', 'autistic identity', 'autism cure', 'autism signs', 'autism traits', 'autistic traits', 'neurodiversity', 'neurodiverse', 'albert einstein', 'Steve Silberman', 'Roise King', 'Ted Talks', 'Chris Packham', 'Anthony Hopkins', 'National Autistic Society', 'Aspie', 'Autie', 'Aspergers', 'Sensory Processing', 'Echolalia']",388,What Is Autism To You?,"OK, here goes...""What is Autism to You?"" from an Autistic adult's perspective.

Part 1 of 3 in our ""What's Normal Anyway"" video series.

TRIGGER WARNINGS: includes footage of Autism cure talk & Autistic pathology - Also...lot's of Actually Autistic Pride x

Video featuring (to name a few): Steve Silberman, Rosie King, Chris Packham, Anthony Hopkins, Life, Animated, National Autistic Society

#actuallyautistic #autisticpride #autisticidentity #WhatisAutism #theAutisticRevolutionWillbeTelevised #neurodiversity #agonyautie

ADDITIONAL AUDIO PRODUCTION
Peter Crosbie

LOGO & THUMBNAIL ART
 Kevin Atterig
 

FOOTAGE BY (IN ORDER OF APPEARANCE)

Spectrum: A Story Of The Mind
Please Stand By
Black Balloon
“The Fight Flight Freeze Response” Braive
Neurotypical
Life, Animated
Chris Packham; Aspergers & Me 
The Story Of Luke  
TED Talks - Rosie King & Steve Silberman
What Is Autism? National Autistic Society  
Cave of Forgotten Dreams",90086,4381,0,865,true,public,"[array([[[2, 1, 0],
        [2, 0, 3],
        [2, 0, 8],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[2, 1, 0],
        [2, 0, 3],
        [2, 0, 6],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 1, 0],
        [1, 1, 3],
        [1, 0, 5],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",What Is Autism To You?,"OK, here goes...""What is Autism to You?"" from an Autistic adult's perspective.

Part 1 of 3 in our ""What's Normal Anyway"" video series.

TRIGGER WARNINGS: includes footage of Autism cure talk & Autistic pathology - Also...lot's of Actually Autistic Pride x

Video featuring (to name a few): Steve Silberman, Rosie King, Chris Packham, Anthony Hopkins, Life, Animated, National Autistic Society

#actuallyautistic #autisticpride #autisticidentity #WhatisAutism #theAutisticRevolutionWillbeTelevised #neurodiversity #agonyautie

ADDITIONAL AUDIO PRODUCTION
Peter Crosbie

LOGO & THUMBNAIL ART
 Kevin Atterig
 

FOOTAGE BY (IN ORDER OF APPEARANCE)

Spectrum: A Story Of The Mind
Please Stand By
Black Balloon
“The Fight Flight Freeze Response” Braive
Neurotypical
Life, Animated
Chris Packham; Aspergers & Me 
The Story Of Luke  
TED Talks - Rosie King & Steve Silberman
What Is Autism? National Autistic Society  
Cave of Forgotten Dreams",,,O que é Autismo pra você?,"Ok, lá vamos nós…O que é Autismo pra você? A partir da perspectiva de uma pessoa adulta autista. 
Parte 1 de 3 da série “Afinal o que é normal?” videoseries.

ALERTAS DE GATILHO: Inclue registros da  Conversa sobre Cura do Autismo e Doença do Autismo –  E também muitos de realmente Orgulho Autista

Video contém (nomeando alguns): Steve Silberman, Rosie King, Chris Packham, Anthony Hopkins, Life, Animated, National Autistic Society

#actuallyautistic #autisticpride #autisticidentity #WhatisAutism #theAutisticRevolutionWillbeTelevised #neurodiversity #agonyautie

( #realmenteautista #orgulhhoautista #identidadeautista #Oqueeautismo #Arevolucaoautistaseratelevisionada #neurodiversidade #agonyautie)

Produção de Audio Adicional
Peter Crosbie

LOGO e ARTE DO THUMBNAIL 
Kevin Atterig

IMAGENS POR (EM ORDEM DE APARÊNCIA)

Spectrum: A Story Of The Mind (Espectro: A História da Mente)
Please Stand By (Por favor fique!)
Black Balloon  (Balão negro)
“The Fight Flight Freeze Response” Brave 
Neurotypical 
Life, Animated (Vida,Em animação)
Chris Packham; Aspergers & Me (Aspergers e eu)
The Story Of Luke  (A história de Luke)
TED Talks - Rosie King & Steve Silberman 
What Is Autism? National Autistic Society  (O que é Autismo?Sociedade Nacional do Autismo)
Cave of Forgotten Dreams  (Caverna dos Sonhos Esquecidos)",5,131,26,1894,0.20485744456177402,2.3130939809926083,47.56388595564942,0.048631307861376906,Tuesday,May,0,0,9,0.0,0.5362
85,tV9IEe6SkTQ,2018-04-20 03:10:04+00:00,"['Steve Silberman', 'Neurotribes', 'Edith Sheffer', 'Hans Aspergers', 'Autism', 'Autistic', 'Autistic Awareness', 'Autistic Pride', 'Neurodiversity', 'Lorna Wing', 'Autism Spectrum', 'Aspergers', 'Autism History']",23,Agony Autie: A Conversation with Steve Silberman,"Content and Trigger Warnings: Autistic Mistreatment, Abuse, Shock Therapies, Nazi Eugenics and the recent news about Hans Aspergers.

Transcribed & SUBTITLED video COMING SOON (upload tomorrow - sorry for the delay)

Agony Autie talks with Steve Silberman about his book ""Neurotribes"", Recognising Autistic Culture & Idenity, the Medical Narrative, his role within the Autistic Community and the current discussion of Hans Aspergers and his complitcy with the Nazi regime, according the Edith Sheffer's upcoming book.

You may find the discussion and images surrounding Autistic Mistreatment, Abuse and Nazi Eugenics distressing. At the time of our disussion,

NOTE: I was not aware that Temple Grandin was a Key Speaker at TACA, at the time of this recording. If I was, I would have raised this for discussion with Steve, as TACAs aims are the complete opposite to those laid out in Silberman's Neurotribes, and with my believes. I oppose TACA and their use of Chelation therapy for autistic people.

It was an absoultue honour to have ""Papa Steve"" on the show - we hope to invite him back another day.

#autisticpride #autisticidentity #actuallyautistic #autism #autisticawarenessmonth #autismawarenessmonth #autismawarenessmonth2018 #lightitupgold #neurodiversity #neurodiverse #neurotribes #stevesilberman #PapaSteve",3020,156,0,2664,false,public,"[array([[[4, 0, 0],
        [4, 0, 0],
        [4, 0, 0],
        ...,
        [6, 0, 0],
        [6, 0, 0],
        [6, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 1, 4],
        [0, 1, 4],
        [0, 1, 4],
        ...,
        [0, 1, 4],
        [0, 1, 4],
        [0, 1, 4]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,7,192,13,1933,0.01189860320744956,0.08070356958096224,1.562338334195551,0.051655629139072845,Friday,April,1,0,17,-0.4215,-0.8957
86,PVCROCSJ-Wk,2018-04-07 16:57:31+00:00,"['MEDICAL', 'COMMUNITY', 'AUTISM', 'AUTISTIC', 'HOSPITAL', 'STIGMA', 'AGONY', 'AUTIE', 'AGONY AUTIE', 'NARRATIVE', 'GASLIGHTING', 'BULLYING', 'MISTREATMENT']",10,The Medical Narrative of Autism [AUDIO],"PARTIAL TRANSCRIPTION:

It’s the...2nd March. I am in the Chester Countess Hospital and I am reading Steve Silberman’s Neurotribes and oh my goodness me…to say it’s helping me through this is an understatement. 

My visit here has reminded me of one of the last cornerstones of autism rhetoric that we really need to challenge. Maybe even prioritize above everything else—and that is the medical dialogue of autism. It drips down and drip feeds into everything. It drips into other rhetorics. 

Because it’s science, right? It’s medical. It’s fact. But the reality is, as Steve Silberman points out, is that the medical community—for hundreds of years—have treated autistic patients and disabled patients abhorrently.

They’ve never really been held accountable for it. People think it doesn’t happen today so much, but it does. Discrimination, gaslighting, ableism, autistic denial, neurotypical lying and bullying, medical neglect..

Are still perpetrated towards autistics today.

The medical community have been the most responsible for loss of life towards autistics. They’ve institutionalized us, brutalized us, sectioned us, experimented on us, led to suicides—because hey, when we go to A&E, when we’re suicidal autistics, they’ll call security on you, if you have a meltdown. They make you feel like a criminal in your time of most need.

And it is that medical community today that still control much of the narrative surrounding MY, and YOUR, autistic identity. Your autistic personhood. Your autistic behaviours and your personality. 

All medicalized. All documented; all abnormal, weird, strange—things that need to be cured. Things that need to be figured out and eradicated because…

They’re on the spectrum. 

**************

SPECIAL THANKS TO PETER CROSBIE—ADDITIONAL AUDIO POST-PRODUCTION",1453,97,0,604,false,public,"[array([[[0, 1, 3],
        [0, 1, 3],
        [0, 1, 3],
        ...,
        [2, 0, 1],
        [2, 0, 3],
        [2, 0, 3]],

       [[2, 1, 0],
        [2, 1, 0],
        [2, 1, 0],
        ...,
        [4, 0, 5],
        [4, 0, 5],
        [4, 0, 6]],

       [[4, 1, 0],
        [4, 0, 0],
        [4, 0, 0],
        ...,
        [5, 0, 5],
        [5, 0, 6],
        [5, 0, 8]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,6,272,13,1945,0.005141388174807198,0.04987146529562982,0.7470437017994859,0.06675843083275981,Saturday,April,0,0,15,0.0,-0.9297
87,8PEBgYImCQA,2018-03-31 13:48:50+00:00,"['Albert Einstein', 'what is normal', 'autism', 'autistic', 'diseased', 'abnormal', 'normal', 'agony', 'autie', 'sara harvey', 'fear', 'pride', 'neurodiversity', 'identity', 'actuallyautistic']",15,"WHAT IS NORMAL, ANYWAY?—The Wrong Side Of Autism Fear","We autistics have been overly-medicalized, as people. We are too often called ‘diseased’ and ‘abnormal.’

I am asking you to really think—what is normal?

TEASER CLIP for our next video essay, releasing in April.

#actuallyautistic #autisticpride #autistic #neurodiversity #autisticidentity",3484,222,0,159,false,public,"[array([[[0, 2, 1],
        [0, 2, 1],
        [0, 2, 1],
        ...,
        [0, 1, 8],
        [0, 1, 8],
        [0, 1, 8]],

       [[0, 1, 3],
        [0, 1, 3],
        [0, 1, 3],
        ...,
        [1, 1, 3],
        [1, 1, 3],
        [1, 1, 3]],

       [[1, 1, 3],
        [1, 1, 3],
        [1, 1, 3],
        ...,
        [4, 0, 0],
        [4, 0, 0],
        [4, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,9,39,15,1952,0.007684426229508197,0.11372950819672131,1.7848360655737705,0.06371986222732491,Saturday,March,0,0,5,-0.743,-0.25
88,PPhbw6BVwzU,2018-03-25 01:39:18+00:00,"['autistic', 'actually autistic', 'neurodiversity', 'autistic stimming', 'autistic stim', 'autism', 'stimming', 'stims', 'stim dance', 'stim dancing', 'therapy', 'zoning out', 'meditation', 'ehlers danlos', 'ehlers danlos syndrome', 'hypermobility', 'autistic pride', 'music therapy', 'music', 'dancing', 'dance', 'flapping', 'autistic flapping', 'hand flapping']",22,"Celeste ""Resurrections"" - STIM DANCE","""Stim Pride""

MUSIC BY LENA RAINE ""RESURRECTIONS"" 

Because it shatters me that ABA therapies still to this day, serve to irradicate our natural Autistic function to stim, zone-out, look away etc

It haunts me to read of the abusive Holding Therapy in the 1970s* designed for parents, therapists & care practitioners to bully, abuse and literally squash & stamp out our ways of interacting with this world. (*Steve Silberman - Neurotribes)

Such methods traumatize our Autistic Subjectivity; pausing but often shattering what was once natural to us.

Such ""therapies"" claim success by spouting ""Cure"" rhetoric, when in reality they have accomplished nothing more than moulding the autistic person (often temporarily) into the compliant & responsive docile Echo, of who you want them to be; accomplished through ""therapies"" which are founded in fear and practiced through domination, resulting in forced submissive control over the autistic individual.

I don't see a cure. I do see a Suffocation. And any person who forcibly wears that mask will begin to suffocate from the trauma, loss of identity, sense of self, growing up unsure of what is natural or normal for them; THE AUTISTIC.

Stimming, openly, in the way I am able to do via Agony Autie in 2018, is not only part of my autistic person-hood, but it's a damn PRIVILEGE. It is a privilege, because many of our autistic community are still being suffocated when it comes to being our autistic-selves. Not the masked-echo.

So if you can, Stim! Find your safe-stims, find what makes you happy and create the environment to reclaim what was always yours anyway. Because if you can, it is your privilege.

I hope that sharing one another's stimming and the narrative surrounding our ""behaviours"", could play a small part in extending that privilege afield to more autistic people one day.

Music is my emotional therapy! Today's improvised stim dance involved controlled, safe stims, tapping, zone outs and meditation. Many thanks to Lena Raine for her beautiful track, ""Resurrections"" from the awesome video game ""Celeste"" (which among many things, is about mental health and overcoming anxiety)

Hope this inspires you to Take back the Stim! Embrace the Stim! Control the Stim, your way!

#embracethestim #takebackstimming #takingbackstimming #autisticnotweird #autisticidentity #embracestimming #stimming #stimdancing #autisticstims #autisticstimming #ehlersdanlossyndrome #ehlersdanlos #spoonie #hypermobile #hypermobility #neurodiversity #neurodiverse #autisticpride #autistic #actuallyautistic #musictherapy #music #dance #physiotherapy #meditation #mentalhealth #anxiety #dancetime #flapping #autisticflapping",5207,180,0,410,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [3, 0, 0],
        [7, 0, 0],
        [8, 0, 0]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [3, 0, 0],
        [4, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,5,394,24,1959,0.011230219499744768,0.09188361408882083,2.6579887697805002,0.034568849625504126,Sunday,March,0,0,40,0.0,0.9958
89,E5he_OXMiBc,2018-03-09 15:56:41+00:00,,0,Agony Autie Live Stream,TEST,0,0,0,P0D,false,public,"[array([[[194,  61, 104],
        [202,  69, 112],
        [199,  67, 107],
        ...,
        [ 61, 130,  41],
        [ 62, 210, 174],
        [  0, 190, 189]],

       [[207,  56,  99],
        [232,  80, 121],
        [212,  56,  95],
        ...,
        [ 81, 127,  28],
        [ 41, 152,  86],
        [ 40, 194, 156]],

       [[214,  61, 107],
        [205,  52,  96],
        [227,  71, 111],
        ...,
        [ 93, 125,  16],
        [ 66, 140,  45],
        [ 53, 168,  91]],

       ...,

       [[164,  70,  62],
        [164,  70,  60],
        [173,  79,  69],
        ...,
        [ 89,  77,   1],
        [101,  83,   7],
        [100,  78,   3]],

       [[184,  77,  71],
        [188,  89,  84],
        [167,  77,  69],
        ...,
        [ 78,  72,   0],
        [ 92,  75,   3],
        [ 89,  69,   0]],

       [[189,  75,  74],
        [178,  83,  81],
        [168,  89,  85],
        ...,
        [ 87,  83,   9],
        [104,  87,  15],
        [ 99,  79,   8]]], dtype=uint8)]",,,,,,,4,1,0,1974,0.0,0.0,0.0,,Friday,March,0,0,0,-0.4215,0.0
90,3H2CIevrZFQ,2018-02-12 22:53:15+00:00,"['autism', 'abuse', 'national', 'autistic', 'society', 'care', 'home', 'agony autie', 'autie', 'live', 'facebook', 'france', 'crisis']",18,National Autistic Society Responsible For Care Home Abuse | Agony Autie LIVE(ish) 09-02-18,"Live Chat on Somerset House & the National Autistic Society's management of autistic abuse reports. 

See the full Facebook Live video at http://bit.ly/2BqRTHd

Telegraph source: http://bit.ly/2BONUoM

Also, discussion on the crisis state of autistic care in France as reported by The Guardian.

TRIGGER WARNINGS APPLY.",1546,68,0,1696,false,public,"[array([[[1, 0, 4],
        [1, 0, 4],
        [1, 0, 4],
        ...,
        [2, 0, 5],
        [2, 0, 5],
        [2, 0, 5]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 1, 1],
        [1, 1, 1],
        [1, 1, 1]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [1, 1, 0],
        [1, 1, 0],
        [1, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,13,45,13,1999,0.009004502251125562,0.03401700850425213,0.7733866933466733,0.04398447606727038,Monday,February,0,6,2,-0.3612,-0.8074
91,b5BQaAp5VfY,2018-01-23 13:13:54+00:00,"['autistic', 'stim', 'stimming', 'stims', 'soft hair', 'lying', 'stop', 'lying has to stop', 'agony', 'agony autie', 'autie', 'proud']",0,S T I M M I N G | Soft Hair - Lying Has To Stop,"MY AUTISTIC STIMS | Thank you to Soft Hair and their incredible
 track, ""Lying Has To Stop.""

Here are a few of Sara's Stims or Self-Stimulatory behaviors that she uses, as an Autistic person. For years, she's been called ""inappropriate"", ""uncomfortable"" or ""weird"" etc. She's sharing this video for all the other Autisics, so that they know they're NOT weird either.

Some of my positive Stims are flapping, dancing, rocking, humming...my more Harmful Stims are skin-picking and hair pulling. Xxx

Stimming for Autistic's is normal! Our challange is finding safe & accepted Stims for us to express ourselves within: Don't be afraid of finding your SAFE stims—it can be healthy & fun! It is not to be feared or stopped, as this kind of repetitve motion helps me process things better..",12290,674,0,275,false,public,"[array([[[49, 17, 28],
        [35, 20, 23],
        [13, 15, 10],
        ...,
        [ 9, 19, 28],
        [15, 39, 39],
        [28, 49, 40]],

       [[37,  5, 16],
        [33, 18, 21],
        [22, 24, 19],
        ...,
        [ 5, 15, 24],
        [14, 38, 38],
        [24, 46, 34]],

       [[39,  7, 18],
        [28, 13, 16],
        [16, 18, 13],
        ...,
        [ 0,  3,  9],
        [ 1, 27, 26],
        [21, 43, 31]],

       ...,

       [[19, 23, 32],
        [29, 32, 41],
        [30, 33, 40],
        ...,
        [71, 76, 80],
        [59, 64, 68],
        [34, 39, 43]],

       [[19, 23, 32],
        [28, 31, 40],
        [19, 22, 29],
        ...,
        [48, 52, 63],
        [64, 68, 79],
        [48, 52, 63]],

       [[36, 40, 49],
        [41, 44, 53],
        [25, 28, 35],
        ...,
        [48, 52, 64],
        [64, 68, 80],
        [48, 52, 64]]], dtype=uint8)]",,,,,,,16,131,12,2019,0.0,0.33382862803368,6.08717186726102,0.0548413344182262,Tuesday,January,0,0,0,-0.6808,0.9714
92,3StCt1FK4Pc,2018-01-11 13:29:47+00:00,"['autism', 'autie', 'agony autie', 'depession', 'inertia', 'autistic inertia', 'anxiety', 'mental health']",68,Depression & Inertia | Agony Autie VLOGS,"What can depression and inertia feel like for an autistic person? In what ways are physical and mental health connected? And most importantly; is there a way out?

Recorded Jan 03 2018.",5002,332,0,665,false,public,"[array([[[ 1,  0, 12],
        [ 1,  0, 10],
        [ 1,  0, 10],
        ...,
        [ 0,  1,  6],
        [ 1,  0,  6],
        [ 1,  0,  6]],

       [[ 0,  1,  6],
        [ 0,  1,  6],
        [ 0,  1,  6],
        ...,
        [ 2,  0,  3],
        [ 2,  0,  3],
        [ 2,  0,  3]],

       [[ 0,  2,  3],
        [ 0,  2,  1],
        [ 0,  2,  1],
        ...,
        [ 4,  0,  0],
        [ 4,  0,  0],
        [ 4,  0,  0]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",,,,,,,7,32,8,2031,0.03348104382077794,0.1634662727720335,2.4628261939931066,0.0663734506197521,Thursday,January,0,0,6,-0.7579,0.2342
93,o0NrX5SQHJM,2018-01-04 00:59:14+00:00,"['do', 'look', 'autistic', 'autism', 'autie', 'agony', 'agony autie', 'do i look autistic', 'sara harvey']",34,"""You Don't Look Autistic""",For all my Autistic's out there! #autistic #youdontlookautistic #doilookautisticyet,9594,543,0,72,false,public,"[array([[[0, 1, 2],
        [0, 1, 2],
        [0, 1, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 1, 2],
        [0, 1, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,4,9,9,2039,0.016674840608141245,0.2663070132417852,4.7052476704266795,0.0565978736710444,Thursday,January,0,0,3,0.0,0.0
94,UmQAtyZJ2rw,2017-10-19 10:30:22+00:00,"['autism', 'diagnosis', 'agony', 'autie', 'sara', 'harvey', 'podcast', 'autiewave']",7,AUTIEWAVE | Episode 1: Introductions & Autism Realizations,"A U T I E W A V E is an autistic-led podcast series with co-hosts Agony Autie & Ali Kat. In this first introductory episode, we talk about our autism realizations, diagnosis dramas and the format of Autiewave in the weeks to come.

TIMESTAMPS

0:17 - Who are Agony Autie & Alikat? 
2:22 - What is the format of autiewave? 
13:43 - What are some of the topics we'll be covering?
18:41 - Autistic creativity
26:34 - How and why did Agony Autie happen?
34:08 - How Alikat meet Sara
43:50 - The value of therapy
49:38 - How did Sara get diagnosed?
57:13 - LISTENER QUESTION - Do you tell people you're autistic?
1:01:41 LISTENER QUESTION - If I am an older autistic, is it worth getting a diagnosis?
1:05:48 - LISTENER QUESTION - How do you deal with executive dis-functioning? 
1:11:01 - Wrap up & how to contact us",1212,51,0,4524,false,public,"[array([[[4, 0, 5],
        [4, 0, 5],
        [4, 0, 5],
        ...,
        [2, 0, 5],
        [2, 0, 5],
        [2, 0, 5]],

       [[2, 0, 3],
        [2, 0, 3],
        [2, 0, 3],
        ...,
        [2, 0, 1],
        [2, 0, 1],
        [2, 0, 1]],

       [[2, 1, 0],
        [2, 1, 0],
        [2, 1, 0],
        ...,
        [1, 1, 0],
        [1, 1, 0],
        [1, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,8,152,8,2116,0.0033081285444234404,0.024102079395085067,0.5727788279773157,0.04207920792079208,Thursday,October,0,1,49,0.0,-0.5362
95,u-p4BXQj530,2017-07-30 21:38:58+00:00,"['autism', 'autie', 'agony', 'sara', 'harvey', 'abuse', 'identity', 'trauma', 'cause', 'past', 'diagnosis', 'childhood']",110,Can Past Trauma Cause Autism?,"*POTENTIAL TRIGGER WARNING* Sara talks about sexual abuse and cries a lot in this video, which may upset some viewers.

On this episode of ""Your Questions Answered"", Joss Bland wanted to know if past trauma can cause autism, based on the information given to him upon diagnosis by a Psychiatrist. Sara gives her perspective by looking back on her childhood, her late diagnosis and how it affects her Autistic Identity.",5740,377,0,705,false,public,"[array([[[0, 0, 4],
        [0, 0, 4],
        [0, 0, 4],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,5,70,12,2196,0.05009107468123861,0.17167577413479052,2.6138433515482697,0.0656794425087108,Sunday,July,0,0,2,-0.4215,-0.9062
