,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
106,3SYgd0Ait8c,2017-06-28 15:04:59+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'aldi', 'shopping', 'grocery', 'haul']",1,Aldi (v) | Grocery Haul | #10,"Vegan grocery haul from Aldi.

Music: Floaters by Jimmy Fontanez/Media Right Productions",63,6,0,424,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,12,20,2228,0.0004488330341113106,0.0026929982046678637,0.02827648114901257,0.09523809523809523,Wednesday,June,0,3,0,0.0,0.0
107,BFBWSQZiw2A,2017-06-19 10:26:39+00:00,"['vegan', 'babe', 'uk', 'london', 'british', 'vegetarian', 'food', 'health', 'advice', 'dreadlocks', 'black hair', 'afro', 'Caribbean', 'jamaica', 'barbados', 'pisces', 'face theory', 'skincare', 'dry skin', 'sensitive skin', 'oily skin', 'cleanser', 'toner', 'moisturiser', 'first impressions', 'review', 'opinion', 'thoughts']",5,Face Theory Skincare | First Impressions,"Face theory is a British skincare brand that offers a 3-step skincare routine. It is made up of cleansers, moisturisers, face oils and serums for all skin types. It was launched in April 2015 by Jamie Shuker.

The brand aims to 'change the skincare world' by offering a 'proven' beauty routine using only 'skin-friendly', 'paraben-free' ingredients.

In this video, I give you my first impressions of some of the products I purchased from Face Theory. 

Product list:

- Glycolic Exfoliating Cleanser/Face Scrub (E1)
- Clarifying Cleanser (C2) for Combination and Oily Skin
- 3 Tender touch Bamboo Face Cloths (100% Organic Bamboo) 
- Signature Moisturiser (M1) for combination skin

For product information, please visit the Face Theory website: https://www.facetheory.com",4338,15,0,1883,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,119,28,2238,0.002234137622877569,0.006702412868632708,1.938337801608579,0.003457814661134163,Monday,June,0,0,12,0.2263,0.8176
108,8Oh6szWOMiQ,2017-06-17 14:30:18+00:00,"['Organic', 'recipe', 'healthy', 'Vegan babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'life', 'advice', 'personal', 'feelings', 'thoughts', 'spiritual', 'mind', 'body', 'spirit', 'grocery', 'haul', 'easy', 'simple']",0,3 months of dreadlock build up,"No matter how much build up you have, it can be taken care of.",89,3,0,358,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,14,21,2239,0.0,0.0013398838767306833,0.03974988834301027,0.033707865168539325,Saturday,June,0,1,0,-0.1027,0.2732
109,0zb5P9MevLA,2017-06-11 12:32:44+00:00,"['veganbabeuk', 'veganambition', 'hair', 'washing', 'dreadlocks', 'build up', 'how to wash dreads', 'black girl', 'dirty', 'dandruff', 'smell']",0,3 months since I washed my dreadlocks,It's been too long! Join me on my journey to clean hair.,210,5,0,791,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,12,11,2245,0.0,0.0022271714922048997,0.0935412026726058,0.023809523809523808,Sunday,June,1,1,0,-0.0516,0.636
110,H2fszIlIuLA,2017-05-15 15:23:48+00:00,"['Organic', 'healthy', 'Vegan babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'once again', 'advice', 'truth', 'feelings', 'thoughts', 'love', 'women', 'girls', 'guys', 'gay', 'lesbians', 'bisexual', 'body', 'shopping', 'haul', 'easy', 'simple', 'clean', 'bulk', 'ideas', 'tips', 'tricks', 'suggestions', 'grocery', 'personal', 'skin theory', 'Face theory', 'signature moisturiser', 'face cream']",7,Face Theory | Signature Moisturiser | First Impressions,"Face theory is a British skincare brand that offers a 3-step skincare routine. It is made up of cleansers, moisturisers, face oils and serums for all skin types. It was launched in April 2015 by Jamie Shuker.

The brand aims to 'change the skincare world' by offering a 'proven' beauty routine using only 'skin-friendly', 'paraben-free' ingredients.

In this video, I give you my first impressions of the Signature Moisturiser (M1) for sensitive and combination skin. 

For product information, please visit the Face Theory website: https://www.facetheory.com

Feel free to like, comment and subscribe if you have found these video's useful and/or entertaining. 

Music: Humm Ok by Gablé
http://freemusicarchive.org/music/Gabl",2000,9,0,700,false,public,"[array([[[0, 3, 0],
        [0, 3, 0],
        [0, 3, 0],
        ...,
        [3, 0, 2],
        [4, 0, 2],
        [4, 0, 2]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,107,37,2272,0.0030809859154929575,0.003961267605633803,0.8802816901408451,0.0045,Monday,May,0,0,6,0.2263,0.9652
111,wwkcjtRpERQ,2017-05-06 10:43:49+00:00,"['lose wieght', 'Vegan babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'once again', 'life', 'women', 'girls', 'sex', 'shopping', 'haul', 'easy', 'simple', 'tricks', 'suggestions', 'tips', 'ootd', 'outfit of the day', 'primark', 'primani', 'body', 'h&m', 'ebay', 'online', 'clothing', 'skirt', 'addidas', 'sports direct', 'trainers', 'tights', 'leggings', 'cute', 'comfortable', 'casual', 'chick']",0,Outfit of the day | #1,"A quick Outfit Of The Day Video. 

Music: Hang Ups (Want You) by Otis McDonald",101,4,0,113,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,15,38,2282,0.0,0.0017528483786152498,0.04425942156003506,0.039603960396039604,Saturday,May,0,2,0,0.0,0.0
112,AUvc7nGAC6c,2017-05-03 14:07:39+00:00,"['Organic', 'recipe', 'healthy', 'lose wieght', 'Vegan babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'once again', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'feminist', 'femminism', 'women', 'girls', 'guys', 'drugs', 'rock and roll', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'easy', 'simple', 'clean', 'bulk', 'meal plan', 'ideas', 'tips', 'tricks', 'suggestions', 'what I ate', 'in a day', 'vegan style']",2,What I ate in a day as a vegan | #3,"Music: By the Coast by Antony Raijekov
http://freemusicarchive.org/music/Antony_Raijekov/Jazz_U/12_-_Antony_Raijekov_-_By_the_Coast_2004",52,6,0,226,false,public,"[array([[[6, 0, 0],
        [4, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 4],
        [0, 0, 4],
        [0, 0, 4]],

       [[4, 0, 0],
        [3, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[3, 0, 0],
        [1, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,8,48,2284,0.0008756567425569177,0.002626970227670753,0.02276707530647986,0.11538461538461539,Wednesday,May,1,2,6,0.0,0.0
113,slYmJUGx910,2017-04-27 15:28:20+00:00,"['Organic', 'healthy', 'Vegan babe', 'uk', 'ralph smart', 'infinite waters', 'diving deep', 'once again', 'life', 'advice', 'personal', 'feelings', 'thoughts', 'love', 'peace', 'feminist', 'femminism', 'women', 'girls', 'guys', 'gay', 'lesbians', 'bi', 'bisexual', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'ideas', 'tips', 'tricks', 'suggestions', 'skincare', 'products', 'skin theory', 'face theory', 'parabens', 'SLS', 'chemicals', 'alcohol', 'zinc', 'oxide', 'company', 'new', 'review', 'first impressions']",0,Face Theory Skincare | Product Unboxing,"Face theory is a British skincare brand that offers a 3-step skincare routine. It is made up of cleansers, moisturisers, face oils and serums for all skin types. It was launched in April 2015 by Jamie Shuker.

The brand aims to 'change the skincare world' by offering a 'proven' beauty routine using only 'skin-friendly', 'paraben-free' ingredients.

In this video, I am unboxing the products I purchased from Face Theory. 

For product information, please visit the Face Theory website: https://www.facetheory.com",787,7,0,908,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 1, 0],
        [0, 1, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,6,79,49,2290,0.0,0.003056768558951965,0.34366812227074234,0.008894536213468869,Thursday,April,0,0,5,0.0,0.765
114,JeI7OopbYzU,2017-04-14 11:04:11+00:00,"['Organic', 'recipe', 'healthy', 'lose wieght', 'Vegan babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'once again', 'life', 'advice', 'truth', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'feminist', 'femminism', 'women', 'girls', 'guys', 'gay', 'lesbians', 'bi', 'bisexual', 'sex', 'drugs', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'easy', 'simple', 'clean', 'bulk', 'meal plan', 'ideas', 'tips', 'suggestions', 'what i ate in a day', 'what i ate today', 'part 2', 'ep 2', 'vegan style']",2,What I ate in a day as a vegan | #2,"Broccoli and cauliflower medley, roast potatoes, Jamaican veggie patty, salt and pepper kettle chips, Chinese stir-fry... and more. 

Music: Champ by  Gunnar Olsen",51,5,0,613,false,public,"[array([[[2, 0, 5],
        [2, 0, 5],
        [2, 0, 3],
        ...,
        [4, 0, 3],
        [4, 0, 5],
        [2, 0, 5]],

       [[2, 0, 5],
        [2, 0, 3],
        [2, 0, 3],
        ...,
        [2, 0, 3],
        [2, 0, 3],
        [2, 0, 5]],

       [[2, 0, 3],
        [2, 0, 3],
        [2, 0, 1],
        ...,
        [1, 1, 3],
        [1, 1, 3],
        [1, 1, 3]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,23,51,2304,0.0008680555555555555,0.002170138888888889,0.022135416666666668,0.09803921568627451,Friday,April,0,2,0,0.0,0.5233
115,TsRyVH7DBro,2017-03-18 13:03:59+00:00,"['Organic', 'recipe', 'healthy', 'lose wieght', 'Vegan babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'once again', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'feminist', 'femminism', 'women', 'girls', 'guys', 'gay', 'lesbians', 'bi', 'bisexual', 'sex', 'drugs', 'rock and roll', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'easy', 'simple', 'clean', 'bulk', 'meal plan', 'ideas', 'tips', 'tricks', 'suggestions', 'what I ate in a day', 'ep 1', 'first', 'meal planner', 'food diary']",5,What I ate in a day as a vegan | #1,"My very first what I ate in a day video. Hope you enjoy! 

Music: Champ by Gunnar Olsen",66,5,0,288,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 5],
        [1, 0, 5],
        [1, 0, 5]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 5],
        [1, 0, 5],
        [1, 0, 5]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 1, 3],
        [1, 1, 3],
        [1, 1, 3]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,11,18,56,2330,0.002145922746781116,0.002145922746781116,0.02832618025751073,0.07575757575757576,Saturday,March,0,2,0,0.0,0.8588
116,CgvGyOx4iQs,2017-02-20 22:57:17+00:00,"['Organic', 'recipe', 'healthy', 'lose wieght', 'Vegan babe', 'uk', 'veganbabe', 'once again', 'life', 'advice', 'truth', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'feminist', 'femminism', 'women', 'girls', 'guys', 'lesbia']",88,OOTD + GUWM | My night time routine | 2017,"My basic and simple night time routine.

Products mentioned:

- 100% organic Sandalwood Soap from House Of Mistry
- Body sponge from Home Bargains 
- Original Source Coconut and Shea Butter handwash 
- Dermol 500 lotion 
- Raw, organic Coconut oil
- Sandalwood and Palmarosa facial gel cleanser by AA Skincare
- Sandalwood and Palmarosa moisturiser by AA Skincare 
- Sarakan natural toothpaste from Holland and Barret 
- Oral B Pro-Expert Clear Mint toothpaste 

Music: 

Rhodesia by Twin Musicom

Chill Or Be  Chilled by The Polish Ambassador 
http://freemusicarchive.org/music/The_Polish_Ambassador/Dreaming_of_an_Old_Tomorrow/Chill_Or_Be_Chilled_ft_Nitty_Scott_",1712103,1942,0,2110,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,10,88,23,2356,0.03735144312393888,0.8242784380305602,726.6990662139219,0.001134277552226706,Monday,February,0,4,6,0.0,0.7506
117,9V6pgHRFPvs,2017-02-20 18:59:04+00:00,"['Organic', 'recipe', 'healthy', 'lose wieght', 'Vegan babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'once again', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'feminist', 'femminism', 'women', 'girls', 'guys', 'gay', 'lesbians', 'bi', 'bisexual', 'sex', 'drugs', 'rock and roll', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'easy', 'simple', 'clean', 'bulk', 'meal plan', 'ideas', 'wild daze', 'racist', 'hair', 'white', 'black', 'cultural', 'appropriating', 'offensive', 'discrimination', 'white privillege']",2,White privellege and racist hair | Wild Haze,"Just my thoughts. It was late and I was tired, so excuse the angles and lighting.",254,10,0,1437,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,8,16,58,2356,0.0008488964346349745,0.004244482173174873,0.10780984719864177,0.03937007874015748,Monday,February,2,0,0,-0.6124,-0.2866
118,9Gf0VCjqd8M,2017-02-13 18:56:28+00:00,"['Organic', 'recipe', 'healthy', 'lose wieght', 'Vegan babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'once again', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'feminist', 'femminism', 'women', 'girls', 'drugs', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'easy', 'simple', 'clean', 'bulk', 'meal plan', 'ideas', 'tips', 'tricks', 'suggestions', 'money maker', 'under 10 dollars', 'under £10', 'under $10', 'Under $5', 'Under £5', 'fiver', 'pound', 'not expensive']",2,Tesco (v) | Grocery Haul | #9,Throwback Vegan grocery haul from Tesco.,34,2,0,1007,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[1, 0, 4],
        [1, 0, 4],
        [1, 0, 4],
        ...,
        [0, 2, 0],
        [0, 1, 0],
        [0, 1, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,6,53,2363,0.0008463817181548879,0.0008463817181548879,0.014388489208633094,0.058823529411764705,Monday,February,0,2,0,0.0,0.0
119,OwaZ1L0zTRI,2017-02-05 13:25:14+00:00,"['Organic', 'recipe', 'healthy', 'lose wieght', 'Vegan babe', 'uk', 'veganbabe', 'ralph smart', 'infinite waters', 'diving deep', 'once again', 'life', 'advice', 'truth', 'celebrity', 'gossip', 'news', 'personal', 'feelings', 'thoughts', 'spiritual', 'love', 'peace', 'feminist', 'femminism', 'women', 'girls', 'guys', 'gay', 'lesbians', 'bi', 'bisexual', 'sex', 'drugs', 'rock and roll', 'mind', 'body', 'spirit', 'food', 'shopping', 'grocery', 'haul', 'easy', 'simple', 'clean', 'bulk', 'meal plan', 'ideas', 'tips', 'tricks', 'suggestions', 'money maker', 'tesco', 'asda', 'lidl', 'aldi', 'morrinsons']",5,Tesco (v) | Grocery Haul | #8,Another throwback Vegan grocery haul from Tesco. Hope you enjoy!,53,5,0,1181,false,public,"[array([[[1, 0, 5],
        [1, 0, 5],
        [3, 0, 5],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 0],
        [0, 2, 0],
        [0, 2, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,7,10,57,2371,0.002108814846056516,0.002108814846056516,0.022353437368199072,0.09433962264150944,Sunday,February,0,2,0,0.0,0.75
